order_id,order_date,customer_id,product_id,quantity,unit_price,sales,cost,profit,payment_method,returned
318,2026-02-12,98,P011,4,2377.84,9511.36,6690.8,2820.56,UPI,No
319,2024-07-19,52,P009,2,1201.02,2402.04,1744.58,657.46,Debit Card,No
320,2026-03-10,2166,P011,5,2049.98,10249.9,6810.85,3439.05,UPI,No
321,2026-02-23,1507,P002,4,22557.69,90230.76,68034.56,22196.2,Cash,No
322,2025-02-05,1039,P001,5,59626.54,298132.7,183576.55,114556.15,Credit Card,No
323,2025-04-14,565,P006,4,616.14,2464.56,1862.0,602.56,Credit Card,No
324,2025-09-11,465,P011,3,2065.28,6195.84,4758.96,1436.88,Net Banking,No
325,2026-02-11,3640,P004,3,12382.22,37146.66,24330.81,12815.85,UPI,Yes
326,2026-01-11,641,P012,5,4830.25,24151.25,15026.6,9124.65,UPI,Yes
327,2024-07-28,4809,P002,1,23209.18,23209.18,15141.64,8067.54,UPI,No
328,2026-01-25,145,P010,4,9620.32,38481.28,30113.28,8368.0,UPI,No
329,2025-05-14,1903,P009,4,1270.91,5083.64,3470.84,1612.8,UPI,No
330,2025-05-10,709,P007,2,2593.67,5187.34,3501.72,1685.62,Net Banking,No
331,2025-04-17,1707,P012,2,4211.83,8423.66,5071.28,3352.38,Cash,No
332,2024-09-03,584,P011,5,2356.12,11780.6,7344.5,4436.1,Debit Card,No
333,2024-07-17,3178,P003,4,19781.7,79126.8,56971.2,22155.6,Cash,No
334,2024-07-23,1955,P009,3,1302.38,3907.14,2494.98,1412.16,UPI,No
335,2025-07-07,3129,P006,5,601.41,3007.05,1895.85,1111.2,UPI,No
336,2026-04-23,1390,P010,2,8153.1,16306.2,10235.62,6070.58,Credit Card,No
337,2024-09-06,64,P005,3,1432.1,4296.3,2748.99,1547.31,Cash,No
338,2025-02-26,3096,P003,3,17881.36,53644.08,40866.18,12777.9,Net Banking,No
339,2025-10-31,4041,P008,2,6650.13,13300.26,8506.52,4793.74,Debit Card,No
340,2025-09-01,1962,P007,4,2301.45,9205.8,6983.8,2222.0,Credit Card,No
341,2025-12-02,2129,P011,2,2399.66,4799.32,3347.84,1451.48,Net Banking,No
342,2026-06-08,4765,P012,5,4722.37,23611.85,18020.05,5591.8,Cash,No
343,2025-07-06,696,P009,4,1183.04,4732.16,3376.04,1356.12,UPI,No
344,2025-06-23,4418,P003,4,16802.1,67208.4,40778.84,26429.56,Cash,No
345,2025-09-06,3567,P011,4,2109.13,8436.52,6456.8,1979.72,Cash,No
346,2025-10-17,1764,P001,3,53881.37,161644.11,100692.96,60951.15,Net Banking,No
347,2025-03-16,2806,P007,2,2428.87,4857.74,2985.22,1872.52,Debit Card,No
348,2025-09-16,2303,P001,2,58074.66,116149.32,72530.68,43618.64,UPI,No
349,2024-09-23,3232,P011,3,2074.06,6222.18,4439.49,1782.69,Credit Card,No
350,2024-12-04,2802,P012,5,4109.61,20548.05,13494.35,7053.7,Credit Card,No
351,2025-03-25,4614,P002,1,25304.79,25304.79,18807.86,6496.93,UPI,Yes
352,2024-12-17,709,P003,5,19413.59,97067.95,66428.45,30639.5,Debit Card,No
353,2025-01-08,1396,P008,3,6577.41,19732.23,12035.31,7696.92,UPI,No
354,2025-07-25,3271,P011,3,2165.34,6496.02,4058.82,2437.2,Debit Card,No
355,2025-10-20,2595,P009,5,1171.89,5859.45,4191.15,1668.3,Cash,No
356,2024-07-02,824,P005,1,1623.49,1623.49,1066.43,557.06,Net Banking,No
357,2026-06-16,4251,P005,1,1618.75,1618.75,1268.46,350.29,UPI,No
358,2025-08-14,1146,P004,1,11927.74,11927.74,9136.29,2791.45,Debit Card,No
359,2025-05-26,3621,P010,3,8670.94,26012.82,17406.87,8605.95,Debit Card,No
360,2025-02-16,1077,P008,4,7157.25,28629.0,19429.52,9199.48,Net Banking,No
361,2024-12-22,2193,P006,4,641.84,2567.36,2037.04,530.32,Debit Card,No
362,2024-07-04,46,P001,5,50630.18,253150.9,163232.45,89918.45,Credit Card,No
363,2025-11-09,134,P010,1,9888.37,9888.37,7636.57,2251.8,Credit Card,No
364,2024-12-12,1172,P003,2,16516.86,33033.72,24604.22,8429.5,Cash,No
365,2026-06-11,3159,P011,1,2391.01,2391.01,1849.69,541.32,UPI,No
366,2026-03-17,626,P001,1,50028.04,50028.04,33061.43,16966.61,Cash,No
367,2024-08-09,4187,P006,4,572.39,2289.56,1451.72,837.84,Net Banking,No
368,2026-02-27,2417,P002,1,23131.44,23131.44,17866.24,5265.2,Net Banking,No
369,2025-09-29,3165,P011,4,2274.02,9096.08,6406.84,2689.24,Net Banking,No
370,2025-02-04,1224,P010,4,9857.43,39429.72,26196.4,13233.32,Credit Card,No
371,2025-12-11,1220,P005,1,1429.14,1429.14,942.16,486.98,Cash,No
372,2024-08-18,326,P004,2,12382.75,24765.5,18501.16,6264.34,UPI,No
373,2026-03-04,4005,P005,1,1641.53,1641.53,1004.7,636.83,Credit Card,No
374,2026-03-15,2701,P005,4,1595.55,6382.2,4069.2,2313.0,Credit Card,No
375,2024-06-24,2092,P010,5,9470.88,47354.4,33280.0,14074.4,Debit Card,No
376,2025-11-29,728,P004,4,12372.69,49490.76,38086.16,11404.6,Credit Card,No
377,2025-01-27,1190,P004,2,13000.07,26000.14,17605.08,8395.06,Cash,No
378,2024-07-04,4288,P010,5,8465.44,42327.2,28784.25,13542.95,Net Banking,No
379,2024-08-01,2847,P007,2,2593.13,5186.26,4098.7,1087.56,UPI,No
380,2024-10-25,1045,P008,2,6945.34,13890.68,8632.16,5258.52,UPI,No
381,2025-06-16,1543,P002,4,23435.15,93740.6,56780.28,36960.32,Net Banking,No
382,2026-01-05,2066,P002,3,23827.89,71483.67,56142.24,15341.43,Net Banking,No
383,2025-01-27,2456,P006,2,558.07,1116.14,781.78,334.36,UPI,No
384,2025-02-17,2092,P004,4,11454.21,45816.84,28386.4,17430.44,Net Banking,No
385,2025-07-11,1559,P006,2,575.28,1150.56,783.0,367.56,Cash,No
386,2024-12-14,3479,P001,5,54929.78,274648.9,188605.0,86043.9,Credit Card,No
387,2024-10-07,1301,P004,1,11326.99,11326.99,6916.57,4410.42,Debit Card,No
388,2025-06-16,4273,P002,2,22829.24,45658.48,28317.68,17340.8,Cash,No
389,2024-11-10,1528,P001,4,53810.99,215243.96,133507.4,81736.56,Debit Card,No
390,2025-04-01,2265,P003,4,16940.54,67762.16,51305.8,16456.36,Debit Card,No
391,2025-06-21,3901,P005,5,1436.39,7181.95,4313.65,2868.3,Cash,No
392,2025-02-08,202,P007,4,2619.55,10478.2,8073.6,2404.6,Credit Card,No
393,2024-09-29,3975,P004,3,12435.46,37306.38,23627.22,13679.16,Net Banking,No
394,2026-04-04,3487,P012,2,4916.02,9832.04,7208.92,2623.12,UPI,No
395,2024-08-15,4907,P008,2,7664.12,15328.24,11898.56,3429.68,UPI,No
396,2025-06-13,1371,P006,5,582.26,2911.3,2022.65,888.65,Credit Card,No
397,2025-11-05,191,P001,4,50703.25,202813.0,154905.6,47907.4,Debit Card,No
398,2026-06-19,2228,P004,2,12060.65,24121.3,15279.9,8841.4,UPI,No
399,2024-11-28,2999,P004,1,11531.05,11531.05,8616.43,2914.62,Debit Card,No
400,2025-06-16,2915,P005,5,1427.2,7136.0,4975.9,2160.1,UPI,No
401,2025-10-18,2461,P005,3,1440.34,4321.02,2881.02,1440.0,Cash,No
402,2025-04-24,1580,P001,4,50740.37,202961.48,149614.44,53347.04,UPI,No
403,2025-06-22,4189,P004,2,13148.73,26297.46,20282.0,6015.46,Credit Card,No
404,2024-10-11,2875,P006,3,599.74,1799.22,1167.48,631.74,Net Banking,No
405,2024-08-29,2330,P007,3,2353.15,7059.45,4361.73,2697.72,Net Banking,Yes
406,2024-12-02,3773,P005,1,1639.64,1639.64,1271.42,368.22,Net Banking,No
407,2024-07-30,4530,P001,5,51424.47,257122.35,201086.5,56035.85,Debit Card,No
408,2025-07-01,4619,P003,4,18320.93,73283.72,57824.76,15458.96,Credit Card,No
409,2025-09-26,553,P001,1,55874.69,55874.69,41367.78,14506.91,UPI,No
410,2025-02-25,4522,P004,4,12708.8,50835.2,36262.4,14572.8,Debit Card,No
411,2024-12-06,3864,P003,3,16596.69,49790.07,29957.04,19833.03,Credit Card,Yes
412,2025-10-19,1367,P003,4,18651.32,74605.28,52569.64,22035.64,Cash,No
413,2024-08-22,1542,P008,2,6725.1,13450.2,8845.56,4604.64,UPI,No
414,2025-06-04,2713,P005,4,1362.29,5449.16,3577.92,1871.24,UPI,No
415,2025-06-13,4547,P007,4,2402.91,9611.64,6594.2,3017.44,UPI,No
416,2026-05-26,908,P006,1,570.17,570.17,382.04,188.13,Cash,No
417,2025-10-28,4112,P003,5,16758.13,83790.65,51715.65,32075.0,Credit Card,No
418,2026-06-12,3851,P002,4,25426.12,101704.48,62664.56,39039.92,Net Banking,No
419,2026-01-12,4985,P010,3,8547.71,25643.13,18865.65,6777.48,Net Banking,No
420,2026-05-02,4523,P001,1,59323.37,59323.37,46511.83,12811.54,Credit Card,No
421,2026-02-01,347,P006,5,592.3,2961.5,2295.7,665.8,Credit Card,No
422,2024-12-24,3277,P005,2,1425.01,2850.02,1947.32,902.7,Debit Card,No
423,2025-05-08,4401,P009,1,1151.36,1151.36,904.31,247.05,Credit Card,No
424,2024-10-05,2834,P012,4,4754.17,19016.68,14581.44,4435.24,Cash,No
425,2026-03-07,2923,P012,4,4674.72,18698.88,13103.48,5595.4,Debit Card,No
426,2024-08-01,3680,P008,4,6795.87,27183.48,18846.6,8336.88,Net Banking,Yes
427,2026-02-28,179,P002,1,27062.79,27062.79,16380.69,10682.1,UPI,No
428,2025-08-12,1062,P011,2,2250.69,4501.38,2973.06,1528.32,Cash,No
429,2025-09-26,3770,P005,3,1388.18,4164.54,2951.22,1213.32,Debit Card,No
430,2025-09-08,952,P007,1,2627.67,2627.67,1782.96,844.71,UPI,No
431,2026-06-08,1127,P006,4,636.9,2547.6,1974.36,573.24,UPI,No
432,2026-01-26,3840,P004,1,10931.26,10931.26,8373.11,2558.15,Debit Card,No
433,2026-05-04,1086,P004,5,11033.76,55168.8,36307.45,18861.35,Debit Card,No
434,2025-09-10,3119,P012,1,4159.3,4159.3,2981.9,1177.4,UPI,No
435,2025-09-19,4540,P011,2,2207.16,4414.32,3144.8,1269.52,Credit Card,Yes
436,2025-01-07,1570,P006,2,647.41,1294.82,942.54,352.28,Debit Card,No
437,2025-12-24,1582,P002,1,26528.08,26528.08,19225.77,7302.31,UPI,No
438,2024-10-05,3052,P005,1,1395.91,1395.91,1083.2,312.71,Credit Card,No
439,2025-10-15,1728,P012,2,4143.25,8286.5,5012.76,3273.74,Net Banking,No
440,2024-11-28,2092,P006,1,651.13,651.13,429.74,221.39,Credit Card,No
441,2026-04-10,4010,P004,2,12820.13,25640.26,18187.76,7452.5,Net Banking,No
442,2026-03-25,3560,P005,5,1386.96,6934.8,4363.7,2571.1,Credit Card,No
443,2024-11-23,4925,P004,2,11209.86,22419.72,16777.42,5642.3,Net Banking,No
444,2025-02-26,2024,P007,4,2395.02,9580.08,7027.04,2553.04,Net Banking,Yes
445,2025-02-24,760,P010,3,9301.86,27905.58,18926.61,8978.97,UPI,No
446,2025-04-04,3649,P001,4,54085.86,216343.44,148188.04,68155.4,Net Banking,No
447,2026-04-17,2600,P006,1,607.71,607.71,365.97,241.74,Cash,No
448,2026-01-04,1754,P009,4,1090.23,4360.92,3407.68,953.24,Net Banking,Yes
449,2025-03-05,2270,P010,4,8598.43,34393.72,27389.48,7004.24,Cash,No
450,2024-12-22,924,P005,2,1454.65,2909.3,2156.5,752.8,UPI,No
451,2024-07-26,3848,P006,2,618.71,1237.42,829.54,407.88,Debit Card,No
452,2026-03-06,90,P003,4,18774.66,75098.64,56875.16,18223.48,Debit Card,No
453,2025-01-23,1995,P012,4,4111.39,16445.56,12627.96,3817.6,Net Banking,No
454,2024-10-14,2587,P011,5,2269.95,11349.75,8117.45,3232.3,Cash,Yes
455,2026-03-05,1375,P012,3,4166.48,12499.44,8309.82,4189.62,Debit Card,Yes
456,2024-09-10,3758,P009,5,1228.19,6140.95,4180.5,1960.45,Credit Card,No
457,2025-03-11,3544,P001,2,50561.94,101123.88,62822.62,38301.26,Net Banking,Yes
458,2024-12-07,2082,P012,3,4733.92,14201.76,11308.38,2893.38,Credit Card,No
459,2026-04-10,1264,P010,1,9719.63,9719.63,6170.02,3549.61,Net Banking,No
460,2024-09-26,2971,P007,1,2280.96,2280.96,1482.84,798.12,UPI,No
461,2025-04-25,1920,P011,4,2315.87,9263.48,6681.8,2581.68,Credit Card,No
462,2025-09-20,4353,P012,3,4146.89,12440.67,8582.85,3857.82,Cash,No
463,2025-06-02,828,P008,5,6579.63,32898.15,21400.2,11497.95,Debit Card,No
464,2025-03-05,4346,P005,2,1410.36,2820.72,1783.88,1036.84,Credit Card,No
465,2024-12-24,1500,P012,1,4573.9,4573.9,3319.84,1254.06,Credit Card,No
466,2026-05-28,2877,P010,1,9558.02,9558.02,7442.43,2115.59,Net Banking,No
467,2024-11-29,4537,P010,5,9083.85,45419.25,27905.25,17514.0,Cash,No
468,2025-12-19,1008,P001,4,51591.51,206366.04,132382.76,73983.28,Cash,No
469,2026-02-24,943,P009,3,1165.56,3496.68,2727.24,769.44,UPI,No
470,2025-12-29,277,P003,4,17739.04,70956.16,47911.28,23044.88,UPI,No
471,2024-08-17,1884,P010,2,9508.3,19016.6,12544.22,6472.38,Credit Card,No
472,2026-06-15,2854,P011,1,2244.66,2244.66,1495.36,749.3,Debit Card,No
473,2026-04-28,2453,P003,3,17605.54,52816.62,35470.65,17345.97,Credit Card,No
474,2026-01-02,295,P003,3,16469.2,49407.6,35329.95,14077.65,Cash,No
475,2026-06-14,3620,P010,5,8662.03,43310.15,31344.8,11965.35,UPI,No
476,2025-10-01,2238,P004,5,11930.35,59651.75,46735.85,12915.9,UPI,No
477,2025-11-05,3999,P003,1,17416.96,17416.96,11358.93,6058.03,UPI,No
478,2024-07-09,3174,P001,2,51746.57,103493.14,79001.74,24491.4,UPI,No
479,2025-08-14,1587,P007,2,2496.78,4993.56,3800.76,1192.8,Cash,No
480,2025-01-04,1538,P012,1,4361.26,4361.26,2678.48,1682.78,Cash,No
481,2026-02-06,689,P009,1,1293.0,1293.0,899.61,393.39,UPI,No
482,2024-11-21,4446,P004,1,10885.44,10885.44,7636.36,3249.08,Net Banking,No
483,2026-05-22,519,P007,4,2401.71,9606.84,7396.96,2209.88,UPI,Yes
484,2025-04-12,2781,P012,1,4073.72,4073.72,3081.22,992.5,Cash,No
485,2025-04-28,3500,P006,4,621.83,2487.32,1859.48,627.84,UPI,No
486,2026-03-17,4187,P012,4,4739.11,18956.44,14010.48,4945.96,Net Banking,No
487,2025-03-16,2247,P003,5,16695.97,83479.85,57399.95,26079.9,Debit Card,No
488,2025-08-16,3819,P005,3,1408.09,4224.27,2903.37,1320.9,Credit Card,No
489,2024-07-25,3755,P010,1,9159.51,9159.51,5911.78,3247.73,Cash,No
490,2025-11-27,566,P007,5,2272.89,11364.45,8641.0,2723.45,Credit Card,No
491,2025-07-03,3273,P006,1,549.19,549.19,343.43,205.76,UPI,No
492,2025-03-09,520,P002,3,24248.34,72745.02,53179.65,19565.37,Debit Card,No
493,2026-03-25,2513,P011,2,2246.69,4493.38,3126.22,1367.16,UPI,No
494,2024-12-26,865,P002,1,23750.99,23750.99,16833.02,6917.97,Debit Card,No
495,2024-10-12,1477,P006,2,593.23,1186.46,783.7,402.76,Cash,No
496,2024-09-27,2574,P006,3,644.28,1932.84,1254.12,678.72,Debit Card,No
497,2024-07-19,656,P005,5,1501.03,7505.15,4584.15,2921.0,Cash,No
498,2025-07-13,798,P001,4,52577.62,210310.48,134748.24,75562.24,Cash,No
499,2026-01-23,2445,P012,2,4324.45,8648.9,6145.84,2503.06,Credit Card,No
500,2025-01-22,4702,P005,1,1643.37,1643.37,1215.55,427.82,Net Banking,No
501,2025-08-29,1311,P005,1,1356.39,1356.39,1040.71,315.68,Cash,No
502,2024-11-21,764,P008,4,6720.58,26882.32,21318.2,5564.12,Cash,No
503,2025-04-19,4208,P007,4,2497.68,9990.72,7718.36,2272.36,UPI,No
504,2026-04-07,3418,P007,2,2352.87,4705.74,2997.02,1708.72,UPI,No
505,2026-01-02,4114,P004,3,10875.13,32625.39,24553.83,8071.56,Cash,Yes
506,2024-10-10,1514,P010,3,9760.86,29282.58,22884.03,6398.55,Cash,No
507,2025-01-24,192,P001,2,57829.77,115659.54,77282.42,38377.12,Net Banking,No
508,2024-12-18,2796,P001,4,58108.74,232434.96,182627.24,49807.72,UPI,No
509,2025-01-27,1026,P001,5,53769.22,268846.1,200091.25,68754.85,Cash,No
510,2025-11-27,458,P003,4,17725.81,70903.24,52740.96,18162.28,Debit Card,No
511,2025-03-15,945,P007,2,2730.15,5460.3,3786.54,1673.76,Credit Card,Yes
512,2025-07-06,4466,P007,2,2703.86,5407.72,3548.22,1859.5,Debit Card,No
513,2025-03-12,930,P001,1,60486.87,60486.87,45623.3,14863.57,Cash,No
514,2025-09-18,3592,P010,4,8169.49,32677.96,21399.28,11278.68,Debit Card,No
515,2026-03-31,4644,P004,5,10829.61,54148.05,35812.4,18335.65,Debit Card,No
516,2024-11-27,969,P009,2,1186.51,2373.02,1432.0,941.02,UPI,No
517,2024-11-13,1487,P004,3,11952.5,35857.5,27569.58,8287.92,UPI,No
518,2024-12-18,225,P005,5,1631.65,8158.25,5346.0,2812.25,Debit Card,No
519,2025-02-20,4812,P005,1,1482.13,1482.13,965.76,516.37,Debit Card,No
520,2025-10-21,340,P008,4,6478.11,25912.44,18814.2,7098.24,Cash,No
521,2026-04-19,3745,P009,1,1135.84,1135.84,830.21,305.63,Cash,No
522,2025-09-20,366,P012,4,4571.9,18287.6,11126.0,7161.6,UPI,No
523,2025-09-28,4764,P002,3,27376.41,82129.23,49542.3,32586.93,Debit Card,No
524,2024-11-18,907,P011,5,2296.06,11480.3,8267.15,3213.15,UPI,No
525,2024-06-24,3498,P008,5,6921.34,34606.7,24301.05,10305.65,Debit Card,No
526,2024-09-28,2381,P007,5,2435.68,12178.4,9310.85,2867.55,Net Banking,No
527,2025-10-23,4441,P002,3,23215.4,69646.2,46336.17,23310.03,Debit Card,No
528,2026-06-02,813,P006,4,647.69,2590.76,1748.6,842.16,Debit Card,Yes
529,2026-03-18,2297,P002,5,22655.79,113278.95,76311.55,36967.4,Credit Card,No
530,2026-05-11,4047,P006,5,543.06,2715.3,1959.9,755.4,Cash,No
531,2024-06-28,963,P008,5,7396.85,36984.25,27463.3,9520.95,Net Banking,Yes
532,2024-09-16,4093,P009,5,1087.82,5439.1,4053.5,1385.6,UPI,No
533,2025-08-04,4071,P008,1,7642.08,7642.08,6101.92,1540.16,Cash,No
534,2025-05-07,54,P001,5,57573.46,287867.3,203750.6,84116.7,Cash,No
535,2024-09-10,2068,P006,1,612.85,612.85,448.51,164.34,Debit Card,No
536,2026-05-25,137,P005,3,1408.51,4225.53,3021.45,1204.08,Debit Card,No
537,2025-02-06,2283,P004,2,12717.61,25435.22,20233.58,5201.64,Debit Card,No
538,2025-10-31,2742,P003,1,18695.06,18695.06,12880.92,5814.14,Net Banking,Yes
539,2024-09-16,589,P009,3,1099.13,3297.39,2348.04,949.35,Debit Card,No
540,2024-06-28,2471,P001,4,56157.4,224629.6,154948.08,69681.52,Cash,No
541,2025-04-28,4924,P002,2,27128.58,54257.16,35212.28,19044.88,Cash,No
542,2025-05-07,79,P004,2,12253.31,24506.62,18604.72,5901.9,UPI,No
543,2024-09-08,4781,P003,1,17670.61,17670.61,12387.19,5283.42,Net Banking,No
544,2026-03-12,3505,P010,2,9719.77,19439.54,15071.1,4368.44,UPI,No
545,2024-08-31,1643,P004,4,11432.1,45728.4,32509.04,13219.36,UPI,Yes
546,2025-06-20,2429,P007,2,2684.73,5369.46,4117.16,1252.3,Credit Card,No
547,2024-09-05,1989,P004,1,11117.71,11117.71,8598.17,2519.54,Net Banking,No
548,2024-11-04,199,P008,3,6478.43,19435.29,14370.18,5065.11,Debit Card,No
549,2024-12-16,649,P001,1,53204.89,53204.89,40698.71,12506.18,Cash,No
550,2024-09-16,1020,P003,5,16587.98,82939.9,61743.45,21196.45,Debit Card,No
551,2025-04-24,1574,P008,4,7574.94,30299.76,22002.68,8297.08,Net Banking,No
552,2024-10-04,4666,P005,3,1577.3,4731.9,3501.72,1230.18,Cash,No
553,2025-06-30,3220,P005,5,1375.14,6875.7,5357.0,1518.7,Debit Card,No
554,2025-10-08,2481,P009,4,1171.05,4684.2,3221.4,1462.8,Cash,No
555,2025-04-01,4967,P008,3,7622.68,22868.04,14163.99,8704.05,Debit Card,No
556,2025-11-05,4484,P012,1,4557.72,4557.72,3552.56,1005.16,Net Banking,No
557,2025-11-24,4736,P008,3,6751.92,20255.76,13444.08,6811.68,Credit Card,No
558,2026-02-11,616,P008,1,7439.58,7439.58,5556.81,1882.77,Credit Card,Yes
559,2025-05-26,4315,P012,4,4517.22,18068.88,12919.76,5149.12,UPI,No
560,2024-09-17,3789,P004,3,11483.5,34450.5,21487.14,12963.36,Net Banking,No
561,2025-03-16,2781,P005,2,1615.6,3231.2,2125.14,1106.06,Cash,No
562,2026-01-01,1565,P012,1,4882.06,4882.06,3579.95,1302.11,Credit Card,No
563,2024-11-24,4747,P006,5,640.65,3203.25,2405.55,797.7,UPI,No
564,2026-01-21,413,P011,5,2216.68,11083.4,7082.6,4000.8,UPI,No
565,2025-11-14,4395,P008,3,6584.4,19753.2,15572.67,4180.53,Net Banking,No
566,2025-05-16,2272,P012,5,4163.56,20817.8,14380.3,6437.5,UPI,No
567,2024-12-23,403,P007,4,2694.44,10777.76,7529.88,3247.88,Credit Card,No
568,2026-03-25,3601,P012,3,4708.47,14125.41,8804.25,5321.16,UPI,No
569,2026-02-05,4406,P011,2,2300.04,4600.08,3061.0,1539.08,Debit Card,No
570,2024-07-22,653,P003,4,18470.25,73881.0,51906.48,21974.52,Debit Card,No
571,2025-09-01,1970,P006,1,592.01,592.01,465.6,126.41,Debit Card,No
572,2024-10-14,4435,P006,2,640.97,1281.94,938.66,343.28,UPI,No
573,2024-09-16,2009,P009,1,1139.02,1139.02,816.98,322.04,Credit Card,No
574,2025-12-25,3968,P008,2,6671.4,13342.8,8409.78,4933.02,Net Banking,No
575,2025-01-22,1915,P010,3,8337.23,25011.69,18182.37,6829.32,Cash,No
576,2025-02-19,4262,P001,2,49535.17,99070.34,60774.92,38295.42,Credit Card,No
577,2025-10-30,1108,P001,2,49926.94,99853.88,73651.86,26202.02,Cash,No
578,2025-08-18,3527,P011,2,2260.59,4521.18,3150.56,1370.62,Credit Card,No
579,2024-08-25,4241,P008,3,7476.97,22430.91,17384.13,5046.78,Net Banking,No
580,2024-11-02,658,P001,4,56076.26,224305.04,158961.08,65343.96,Credit Card,No
581,2024-06-20,1319,P011,1,2403.68,2403.68,1873.34,530.34,Net Banking,No
582,2024-12-08,4062,P007,4,2412.7,9650.8,7069.04,2581.76,Net Banking,No
583,2025-02-10,1861,P006,3,619.27,1857.81,1243.83,613.98,Credit Card,No
584,2025-07-28,944,P012,4,4806.11,19224.44,14856.68,4367.76,Credit Card,No
585,2025-07-28,735,P001,1,52700.23,52700.23,36969.08,15731.15,Net Banking,No
586,2025-06-10,3835,P011,1,2227.39,2227.39,1480.41,746.98,Net Banking,No
587,2024-12-09,2638,P002,4,26545.15,106180.6,72737.96,33442.64,UPI,No
588,2025-11-20,2935,P003,3,17947.82,53843.46,34663.86,19179.6,UPI,No
589,2026-06-14,4711,P002,3,24738.18,74214.54,47813.61,26400.93,Cash,No
590,2025-02-25,976,P007,2,2639.78,5279.56,3284.22,1995.34,Cash,Yes
591,2026-04-10,3435,P012,3,4166.29,12498.87,8848.62,3650.25,UPI,Yes
592,2025-04-01,4423,P005,4,1377.08,5508.32,4081.36,1426.96,Cash,No
593,2024-11-17,2837,P011,1,2268.17,2268.17,1596.18,671.99,Credit Card,No
594,2025-05-22,1587,P011,2,2348.79,4697.58,3190.16,1507.42,Debit Card,No
595,2024-08-08,1027,P001,2,59517.19,119034.38,79312.66,39721.72,Credit Card,No
596,2024-12-08,212,P010,1,8164.93,8164.93,4931.66,3233.27,UPI,Yes
597,2024-08-22,3261,P004,5,11755.05,58775.25,40965.15,17810.1,Debit Card,No
598,2024-09-12,3693,P004,1,11352.01,11352.01,8564.89,2787.12,Debit Card,No
599,2025-01-29,343,P008,1,7438.19,7438.19,5025.03,2413.16,Debit Card,No
600,2025-11-21,2862,P007,1,2288.26,2288.26,1603.85,684.41,Net Banking,No
601,2026-05-08,558,P001,1,49662.16,49662.16,38043.71,11618.45,Credit Card,No
602,2024-06-29,830,P012,1,4712.29,4712.29,3574.39,1137.9,Cash,No
603,2026-04-13,166,P007,3,2642.39,7927.17,5430.36,2496.81,Debit Card,No
604,2024-12-07,2469,P011,3,2181.92,6545.76,4057.95,2487.81,Cash,Yes
605,2026-03-14,3929,P005,4,1462.97,5851.88,4013.84,1838.04,Net Banking,No
606,2025-07-29,3681,P003,5,17202.81,86014.05,56501.3,29512.75,Cash,No
607,2025-12-13,2615,P001,2,53706.49,107412.98,85783.32,21629.66,Debit Card,No
608,2026-05-24,2473,P006,5,625.75,3128.75,2160.25,968.5,UPI,No
609,2025-04-01,2441,P002,4,26356.03,105424.12,72681.2,32742.92,UPI,No
610,2026-06-15,3353,P012,3,4349.19,13047.57,9941.43,3106.14,UPI,Yes
611,2025-02-28,4451,P004,5,11206.21,56031.05,43310.05,12721.0,Credit Card,No
612,2026-01-23,2119,P011,1,2042.19,2042.19,1477.11,565.08,Cash,No
613,2024-07-02,4184,P008,2,6382.51,12765.02,8918.7,3846.32,Debit Card,No
614,2025-09-29,1453,P010,2,8165.72,16331.44,12049.32,4282.12,UPI,No
615,2025-08-20,859,P011,3,2283.77,6851.31,5145.39,1705.92,Cash,No
616,2025-01-05,2708,P008,4,6738.22,26952.88,19686.44,7266.44,Net Banking,No
617,2024-11-09,714,P005,5,1516.44,7582.2,5671.0,1911.2,UPI,No
618,2025-05-14,2259,P009,4,1247.82,4991.28,3369.8,1621.48,Credit Card,No
619,2024-07-29,1645,P008,5,7347.41,36737.05,23263.35,13473.7,UPI,No
620,2025-09-08,563,P007,1,2692.75,2692.75,1882.33,810.42,Cash,No
621,2026-01-18,456,P003,4,16703.52,66814.08,51770.44,15043.64,UPI,No
622,2025-12-01,3864,P010,3,8311.65,24934.95,19926.75,5008.2,Debit Card,No
623,2025-04-09,4880,P009,5,1157.37,5786.85,4501.65,1285.2,Credit Card,No
624,2025-08-31,1865,P005,2,1437.06,2874.12,2118.24,755.88,Debit Card,No
